id,prefix_s,project_s,src_db_s,targeted_locus_name_s,div_s,organism_an,bioproject_s,biosample_ss,infra_name_ss,other_src_ss,contigs_total_length_l,contigs_count_l,contigs_proteins_count_l,contigs_annotated_s,scaffolds_count_l,scaffolds_proteins_count_l,scaffolds_total_length_l,scaffolds_annotated_s,scaffolds_range_ss,chromosome_range_ss,update_date_dt,create_date_dt
896,GEZV01,TSA,GenBank,,PLN,Dendrobium catenatum,PRJNA314400,"SAMN04534727,SAMN04534728,SAMN04534729,SAMN04534730,SAMN04534731,SAMN04534732",,,56860462,78911,0,No,0,0,0,No,,,2016-10-05T00:00:00Z,2016-10-05T00:00:00Z
830,GEMT01,TSA,GenBank,,PLN,Dendrocalamus latiflorus,PRJNA315606,"SAMN04592458,SAMN04592459",,,44440660,54051,0,No,0,0,0,No,,,2016-05-16T00:00:00Z,2016-05-16T00:00:00Z
288,GHJQ01,TSA,GenBank,,PLN,Digitalis ferruginea subsp. schischkinii,PRJNA532829,SAMN11415826,,"tissue_type: Pooled root\, nodes and leafs",50797624,58369,0,No,0,0,0,No,,,2019-05-03T00:00:00Z,2019-05-03T00:00:00Z
197,GGLU01,TSA,GenBank,,PLN,Digitaria milanjiana,PRJNA446051,SAMN08805476,isolate: plant,"dev_stage: fully developed seedlings,tissue_type: plant seedlings",45275258,64042,0,No,0,0,0,No,,,2018-05-01T00:00:00Z,2018-05-01T00:00:00Z
14,GFRM01,TSA,GenBank,,PLN,Digitaria sanguinalis,PRJNA392316,"SAMN07291349,SAMN07291350",,,84591955,118617,0,No,0,0,0,No,,,2017-07-10T00:00:00Z,2017-07-10T00:00:00Z
559,GBJW01,TSA,GenBank,,PLN,Dioscorea composita,PRJNA253902,SAMN02897972,,"tissue_type: leaf\, stem\, tuber",180050789,131514,0,No,0,0,0,No,,,2015-02-24T00:00:00Z,2015-02-24T00:00:00Z
500,GBCR01,TSA,GenBank,,PLN,Dioscorea zingiberensis,PRJNA243000,SAMN02711985,,"tissue_type: young leaf\, old leaf and tubers",97040785,84952,0,No,0,0,0,No,,,2015-05-04T00:00:00Z,2015-05-04T00:00:00Z
38,GFUF01,TSA,GenBank,,PLN,Diospyros kaki,PRJNA338599,"SAMN05560195,SAMN05792600",,,30519886,31252,0,No,0,0,0,No,,,2017-08-18T00:00:00Z,2017-08-18T00:00:00Z
591,GBSJ01,TSA,GenBank,,PLN,Diospyros lotus,PRJNA261339,"SAMN02943273,SAMN02943274,SAMN02943275,SAMN02943276,SAMN02943277,SAMN02943283,SAMN02943295,SAMN02943296,SAMN02943297,SAMN02943298,SAMN02943299,SAMN02943301,SAMN02943303,SAMN02943308,SAMN02943312,SAMN02943319,SAMN02943321,SAMN02943322,SAMN03072677,SAMN03072678",,,240022110,413775,0,No,0,0,0,No,,,2014-11-06T00:00:00Z,2014-11-06T00:00:00Z
336,HACR01,TSA,ENA,,PLN,Draba hispanica,PRJEB9424,"SAMEA3402038,SAMEA3402039,SAMEA3402040",,tissue_type: leaf,21555159,19744,0,No,0,0,0,No,,,2017-09-29T00:00:00Z,2017-07-21T00:00:00Z
335,HACQ01,TSA,ENA,,PLN,Draba nemorosa,PRJEB9424,"SAMEA3402041,SAMEA3402042,SAMEA3402043",,tissue_type: leaf,21951411,20015,0,No,0,0,0,No,,,2017-09-29T00:00:00Z,2017-07-21T00:00:00Z
279,GHEW01,TSA,GenBank,,PLN,Dryopteris erythrosora,PRJNA373934,SAMN06319099,,"dev_stage: Sporophyte,tissue_type: Young leaves",104595260,64350,0,No,0,0,0,No,,,2019-02-12T00:00:00Z,2019-02-12T00:00:00Z
887,GEYY01,TSA,GenBank,,PLN,Duabanga grandiflora,PRJNA338899,SAMN05573645,,tissue_type: leaves,69643700,66459,0,No,0,0,0,No,,,2016-09-28T00:00:00Z,2016-09-19T00:00:00Z
967,GFJI01,TSA,GenBank,,PLN,Echinochloa colona,PRJNA374405,"SAMN06323305,SAMN06323306",,,458058643,435094,0,No,0,0,0,No,,,2017-03-14T00:00:00Z,2017-03-14T00:00:00Z
407,GAFJ01,TSA,GenBank,,PLN,Elaeis guineensis,PRJNA186405,SAMN01907094,cultivar: dura,tissue_type: root,42200,90,0,No,0,0,0,No,,,2013-02-21T00:00:00Z,2013-02-21T00:00:00Z
421,GAJH01,TSA,GenBank,,PLN,Elaeis guineensis,PRJNA201497,,strain: Jacq,,75131810,81284,0,No,0,0,0,No,,,2013-07-22T00:00:00Z,2013-07-22T00:00:00Z
599,GBSV01,TSA,GenBank,,PLN,Elaeis guineensis,PRJNA263523,SAMN03103687,,tissue_type: leaves,36138332,51430,0,No,0,0,0,No,,,2014-12-04T00:00:00Z,2014-11-06T00:00:00Z
646,GCKD01,TSA,GenBank,,PLN,Elaeis guineensis,PRJNA274848,SAMN03333063,cultivar: jacq,"dev_stage: multiple stages of development,tissue_type: Multi-tissue",70418488,60210,0,No,0,0,0,No,,,2016-01-12T00:00:00Z,2016-01-12T00:00:00Z
924,GFDD01,TSA,GenBank,,PLN,Elaeis guineensis,PRJNA305816,SAMN04334490,cultivar: Tenera,"dev_stage: +6 and +15 stage female inflorescences,tissue_type: Female inflorescences",23067174,28982,0,No,0,0,0,No,,,2017-01-17T00:00:00Z,2017-01-17T00:00:00Z
347,IAAE01,TSA,DDBJ,,PLN,Eleocharis vivipara,PRJDB3464,"SAMD00026917,SAMD00026918",,tissue_type: mixture of terrestrial type whole culme and submerged type whole culme,50764804,27249,0,No,0,0,0,No,,,2018-02-02T00:00:00Z,2018-02-02T00:00:00Z
198,GGLY01,TSA,GenBank,,PLN,Eleusine coracana,PRJNA449118,SAMN08887560,isolate: plant seedlings,"dev_stage: fully developed,tissue_type: plant seedlings",35622962,59578,0,No,0,0,0,No,,,2018-05-01T00:00:00Z,2018-05-01T00:00:00Z
199,GGLZ01,TSA,GenBank,,PLN,Eleusine coracana,PRJNA449117,SAMN08887559,isolate: plant seedlings,"dev_stage: fully developed,tissue_type: plant seedlings",27602533,27460,0,No,0,0,0,No,,,2018-05-01T00:00:00Z,2018-05-01T00:00:00Z
201,GGMB01,TSA,GenBank,,PLN,Eleusine coracana subsp. africana,PRJNA384094,SAMN06829588,isolate: total seedlings,tissue_type: total seedlings,51585536,53726,0,No,0,0,0,No,,,2018-04-27T00:00:00Z,2018-04-27T00:00:00Z
223,GGPD01,TSA,GenBank,,PLN,Eleusine coracana subsp. africana,PRJNA473251,SAMN09269445,isolate: plant seedlings,"dev_stage: fully developed,tissue_type: plant seedlings",49654916,66649,0,No,0,0,0,No,,,2018-06-08T00:00:00Z,2018-06-08T00:00:00Z
224,GGPE01,TSA,GenBank,,PLN,Eleusine coracana subsp. africana,PRJNA473252,SAMN09269446,isolate: plant seedlings,"dev_stage: fully developed,tissue_type: plant seedlings",192591383,314123,0,No,0,0,0,No,,,2018-06-08T00:00:00Z,2018-06-08T00:00:00Z
200,GGMA01,TSA,GenBank,,PLN,Eleusine coracana subsp. coracana,PRJNA384094,SAMN06829589,isolate: total seedlings,tissue_type: total seedlings,53260917,56888,0,No,0,0,0,No,,,2018-04-27T00:00:00Z,2018-04-27T00:00:00Z
204,GGME01,TSA,GenBank,,PLN,Eleusine floccifolia,PRJNA384035,SAMN06829541,isolate: total seedlings,tissue_type: total seedlings,36454235,35008,0,No,0,0,0,No,,,2018-04-27T00:00:00Z,2018-04-27T00:00:00Z
571,GBKX01,TSA,GenBank,,PLN,Eleusine indica,PRJNA259633,SAMN03009918,cultivar: PBU,tissue_type: leaf,57737969,54939,0,No,0,0,0,No,,,2015-02-24T00:00:00Z,2015-02-24T00:00:00Z
202,GGMC01,TSA,GenBank,,PLN,Eleusine intermedia,PRJNA384094,SAMN06829586,isolate: total seedlings,tissue_type: total seedlings,41631141,37905,0,No,0,0,0,No,,,2018-04-27T00:00:00Z,2018-04-27T00:00:00Z
195,GGLR01,TSA,GenBank,,PLN,Eleusine multiflora,PRJNA383811,SAMN06808331,isolate: total seedlings,tissue_type: total seedlings,30953356,29367,0,No,0,0,0,No,,,2018-05-01T00:00:00Z,2018-05-01T00:00:00Z
203,GGMD01,TSA,GenBank,,PLN,Eleusine tristachya,PRJNA384035,SAMN06829564,isolate: total seedlings,tissue_type: total seedlings,35446194,34396,0,No,0,0,0,No,,,2018-04-27T00:00:00Z,2018-04-27T00:00:00Z
929,GFDT03,TSA,GenBank,,PLN,Elliptochloris marina,PRJNA359147,SAMN06187571,,host: Anthopleura elegantissima,10837850,10966,0,No,0,0,0,No,,,2017-08-28T00:00:00Z,2017-08-28T00:00:00Z
408,GAFQ01,TSA,GenBank,,PLN,Elodea nuttallii,PRJNA188156,,,,24689483,39957,0,No,0,0,0,No,,,2013-07-26T00:00:00Z,2013-02-25T00:00:00Z
513,GBEN01,TSA,GenBank,,PLN,Elodea nuttallii,PRJNA245505,"SAMN02738925,SAMN02738926,SAMN02738927,SAMN02738928,SAMN02738929,SAMN02738930,SAMN02738931,SAMN02738932,SAMN02738933,SAMN02738934,SAMN02738935,SAMN02738936,SAMN02738937",,tissue_type: shoot,157337980,166967,0,No,0,0,0,No,,,2014-06-09T00:00:00Z,2014-06-09T00:00:00Z
707,GDGK01,TSA,GenBank,,PLN,Emblingia calceoliflora,PRJNA283303,SAMN03761941,cultivar: PE005,"dev_stage: Multiple,tissue_type: Mixture of Tissues",134464,319,0,No,0,0,0,No,,,2015-07-09T00:00:00Z,2015-07-09T00:00:00Z
569,GBKT01,TSA,GenBank,,PLN,Ephedra trifurca,PRJNA255888,SAMN02929470,,tissue_type: cones,32153635,39326,0,No,0,0,0,No,,,2015-10-06T00:00:00Z,2015-10-06T00:00:00Z
59,GFWK01,TSA,GenBank,,PLN,Epipogium aphyllum,PRJNA330626,SAMN02834836,,tissue_type: inflorescence,69316754,70686,0,No,0,0,0,No,,,2018-06-22T00:00:00Z,2018-06-22T00:00:00Z
60,GFWL01,TSA,GenBank,,PLN,Epipogium roseum,PRJNA330626,SAMN02836824,,tissue_type: inflorescence,51048115,58098,0,No,0,0,0,No,,,2018-06-22T00:00:00Z,2018-06-22T00:00:00Z
833,GEMW01,TSA,GenBank,,PLN,Epipremnum aureum,PRJNA286034,"SAMN03764311,SAMN03764312,SAMN03764313",,,42128342,40650,0,No,0,0,0,No,,,2016-06-06T00:00:00Z,2016-06-06T00:00:00Z
52,GFVM01,TSA,GenBank,,PLN,Eragrostis curvula,PRJNA400222,SAMN07560981,cultivar: tetraploid,"dev_stage: anthesis,tissue_type: inflorescences",78045765,48741,0,No,0,0,0,No,,,2018-06-08T00:00:00Z,2018-06-08T00:00:00Z
188,GGKP01,TSA,GenBank,,PLN,Eremochloa ophiuroides,PRJNA437781,"SAMN08640788,SAMN08640789,SAMN08640790,SAMN08640791,SAMN08640792,SAMN08640793,SAMN08640794,SAMN08640795,SAMN08640796",,,256381589,346829,0,No,0,0,0,No,,,2018-04-13T00:00:00Z,2018-04-13T00:00:00Z
758,GDQF01,TSA,GenBank,,PLN,Erigeron breviscapus,PRJNA293262,"SAMN04002518,SAMN04002519,SAMN04002520,SAMN04002521,SAMN04002522,SAMN04002523",,,134475742,182087,0,No,0,0,0,No,,,2015-09-09T00:00:00Z,2015-09-09T00:00:00Z
303,GHLH01,TSA,GenBank,,PLN,Eschweilera congestiflora,PRJNA523042,SAMN10963042,"isolate: tree P6-3-54\, INRA UMR Biogeco 7380",tissue_type: leaf,90988548,152279,0,No,0,0,0,No,,,2019-05-14T00:00:00Z,2019-05-14T00:00:00Z
310,GHLO01,TSA,GenBank,,PLN,Eschweilera coriacea,PRJNA523042,SAMN10963035,"isolate: tree P6-1-538\, INRA UMR Biogeco 7384",tissue_type: leaf,73459590,140516,0,No,0,0,0,No,,,2019-05-14T00:00:00Z,2019-05-14T00:00:00Z
311,GHLP01,TSA,GenBank,,PLN,Eschweilera coriacea,PRJNA523042,SAMN10963036,"isolate: tree P6-4-421\, INRA UMR Biogeco 7363",tissue_type: leaf,54939278,93194,0,No,0,0,0,No,,,2019-05-14T00:00:00Z,2019-05-14T00:00:00Z
299,GHLD01,TSA,GenBank,,PLN,Eschweilera sagotiana,PRJNA523042,SAMN10963037,isolate: INRA UMR Biogeco 7382,tissue_type: leaf,86175848,149557,0,No,0,0,0,No,,,2019-05-14T00:00:00Z,2019-05-14T00:00:00Z
70,GFXW01,TSA,GenBank,,PLN,Ettlia oleoabundans,PRJNA412701,SAMN07723060,strain: UTEX 1185,isolation_source: water,70741990,60873,0,No,0,0,0,No,,,2018-09-14T00:00:00Z,2018-09-14T00:00:00Z
802,GEEU01,TSA,GenBank,,PLN,Ettlia oleoabundans,PRJNA305197,"SAMN04311783,SAMN04311785,SAMN04311787,SAMN04311788,SAMN04311789,SAMN04311791,SAMN04311792",,,170563799,90370,0,No,0,0,0,No,,,2017-01-03T00:00:00Z,2017-01-03T00:00:00Z
206,GGMG01,TSA,GenBank,,PLN,Euphorbia lathyris,PRJNA450173,SAMN08932125,,tissue_type: latex,38999845,33441,0,No,0,0,0,No,,,2019-06-11T00:00:00Z,2019-06-11T00:00:00Z
207,GGMH01,TSA,GenBank,,PLN,Euphorbia lathyris,PRJNA282739,SAMN03576651,cultivar: single individual plant,tissue_type: seed,30120170,23757,0,No,0,0,0,No,,,2019-05-17T00:00:00Z,2019-05-17T00:00:00Z
846,GETW01,TSA,GenBank,,PLN,Euphorbia tirucalli,PRJNA318934,SAMN04870393,,"dev_stage: adult,tissue_type: stem\, latex",33461693,26447,0,No,0,0,0,No,,,2016-09-27T00:00:00Z,2016-09-27T00:00:00Z
281,GHGX01,TSA,GenBank,,PLN,Fagus crenata,PRJNA523682,"SAMN10986213,SAMN10986214,SAMN10986215,SAMN10986216,SAMN10986217,SAMN10986218,SAMN10986219,SAMN10986220,SAMN10986221,SAMN10986222",,,152725594,206708,0,No,0,0,0,No,,,2019-03-08T00:00:00Z,2019-03-08T00:00:00Z
341,HADB01,TSA,ENA,,PLN,Fagus sylvatica,PRJEB9548,,,isolation_source: natural forest,51462350,131668,0,No,0,0,0,No,,,2017-09-29T00:00:00Z,2017-01-05T00:00:00Z
618,GBYN01,TSA,GenBank,,PLN,Festuca arundinacea,PRJNA263307,SAMN03098912,cultivar: PI578718,tissue_type: leaves,58446084,31691,0,No,0,0,0,No,,,2015-02-24T00:00:00Z,2015-02-24T00:00:00Z
668,GCTP01,TSA,GenBank,,PLN,Festuca arundinacea,PRJNA279037,SAMN03436400,,tissue_type: leaf,109313105,157801,0,No,0,0,0,No,,,2016-04-26T00:00:00Z,2016-04-26T00:00:00Z
614,GBXZ01,TSA,GenBank,,PLN,Festuca pratensis,PRJNA266320,SAMN03164176,cultivar: Laura,tissue_type: leaf,81305288,72123,0,No,0,0,0,No,,,2015-04-16T00:00:00Z,2015-03-16T00:00:00Z
370,IACP01,TSA,DDBJ,,PLN,Ficus carica,PRJDB6367,"SAMD00093802,SAMD00093803,SAMD00093804",,tissue_type: latex,110159092,78277,0,No,0,0,0,No,,,2018-04-05T00:00:00Z,2018-04-05T00:00:00Z
491,GAYT01,TSA,GenBank,,PLN,Ficus carica,PRJNA239174,SAMN02649627,cultivar: brown turkey,tissue_type: Fruit receptacle,31164547,46297,0,No,0,0,0,No,,,2015-02-02T00:00:00Z,2015-02-02T00:00:00Z
746,GDKC01,TSA,GenBank,,PLN,Ficus carica,PRJNA289240,"SAMN03847041,SAMN03847042",,,26985051,32970,0,No,0,0,0,No,,,2016-08-09T00:00:00Z,2016-08-09T00:00:00Z
99,GGAC01,TSA,GenBank,,PLN,Foeniculum vulgare,PRJNA417360,"SAMN07983890,SAMN07983891,SAMN07983892,SAMN07983893,SAMN07983894,SAMN07983897,SAMN07983898,SAMN07983899",,,90474527,79093,0,No,0,0,0,No,,,2018-08-24T00:00:00Z,2018-08-24T00:00:00Z
409,GAGV01,TSA,GenBank,,PLN,Fritillaria cirrhosa,PRJNA184918,SAMN01881353,,,17957731,28143,0,No,0,0,0,No,,,2014-03-03T00:00:00Z,2014-03-03T00:00:00Z
215,GGNL01,TSA,GenBank,,PLN,Galega orientalis,PRJNA451350,SAMN08968805,,tissue_type: nodules,27514371,53406,0,No,0,0,0,No,,,2018-05-17T00:00:00Z,2018-05-17T00:00:00Z
247,GGXM01,TSA,GenBank,,PLN,Garcinia mangostana,PRJNA321150,"SAMN06670216,SAMN06670217,SAMN06670218,SAMN06670219",,,386552205,279376,0,No,0,0,0,No,,,2019-03-22T00:00:00Z,2019-03-22T00:00:00Z
369,IACD01,TSA,DDBJ,,PLN,Garcinia mangostana,PRJDB5091,"SAMD00057600,SAMD00057601,SAMD00057602,SAMD00057603,SAMD00057604,SAMD00057605,SAMD00057606,SAMD00057607,SAMD00057608,SAMD00057609,SAMD00057610,SAMD00057611,SAMD00066598,SAMD00066599,SAMD00066600,SAMD00066601,SAMD00066602,SAMD00066603,SAMD00066604,SAMD00066605,SAMD00066606,SAMD00066607,SAMD00066608,SAMD00066609,SAMD00066610,SAMD00066611,SAMD00066612,SAMD00066613,SAMD00066614,SAMD00066615,SAMD00066616,SAMD00066617,SAMD00066618,SAMD00066619,SAMD00066620,SAMD00066621",cultivar: Wanayasa,"dev_stage: mature fruit,tissue_type: mixture of aril and rind",90822801,183274,0,No,0,0,0,No,,,2019-07-26T00:00:00Z,2019-07-26T00:00:00Z
470,GAQP01,TSA,GenBank,,PLN,Gardenia jasminoides,PRJNA215928,SAMN02353739,cultivar: Pelion,,74747320,100102,0,No,0,0,0,No,,,2014-07-23T00:00:00Z,2014-07-23T00:00:00Z
423,GAJR01,TSA,GenBank,,PLN,Gentiana macrophylla,PRJNA200445,SAMN02086079,,dev_stage: Flowering,29033291,42904,0,No,0,0,0,No,,,2014-08-06T00:00:00Z,2014-01-02T00:00:00Z
683,GDAB01,TSA,GenBank,,PLN,Gentiana rigescens,PRJNA211794,"SAMN02214374,SAMN02214375",,,57292697,75610,0,No,0,0,0,No,,,2015-07-06T00:00:00Z,2015-05-12T00:00:00Z
343,HAGG01,TSA,ENA,,PLN,Geranium pyrenaicum,PRJEB18552,,,"dev_stage: 2 weeks old - two leaf stage,tissue_type: petiole (most apical cm)",153227628,168191,0,No,0,0,0,No,,,2017-09-29T00:00:00Z,2017-02-02T00:00:00Z
344,HAGH01,TSA,ENA,,PLN,Geranium robertianum,PRJEB18552,,,"dev_stage: 2 weeks old - 2 leaf stage,tissue_type: petiole (most apical cm)",180904609,300137,0,No,0,0,0,No,,,2017-09-29T00:00:00Z,2017-02-02T00:00:00Z
399,GACN01,TSA,GenBank,,PLN,Gerbera hybrid cultivar,PRJNA179026,SAMN01801655,cultivar: Shenzhen No.5,tissue_type: ray florets,39745378,46881,0,No,0,0,0,No,,,2015-07-20T00:00:00Z,2013-03-13T00:00:00Z
689,GDBL01,TSA,GenBank,,PLN,Gerbera hybrid cultivar,PRJNA283352,SAMN03647025,cultivar: Estelle/Ivory,,94351143,111157,0,No,0,0,0,No,,,2016-02-10T00:00:00Z,2016-02-10T00:00:00Z
777,GEAC01,TSA,GenBank,,PLN,Gevuina avellana,PRJNA299715,"SAMN04214832,SAMN04214833,SAMN04214834,SAMN04214835",,tissue_type: young leaf primordia,99535629,185089,0,No,0,0,0,No,,,2015-11-10T00:00:00Z,2015-11-10T00:00:00Z
105,GGBW01,TSA,GenBank,,PLN,Ginkgo biloba,PRJNA411881,SAMN07689691,isolate: Hangzhou,"dev_stage: adult,tissue_type: leaf",97152275,79639,0,No,0,0,0,No,,,2017-12-07T00:00:00Z,2017-12-07T00:00:00Z
307,GHLL01,TSA,GenBank,,PLN,Ginkgo biloba,PRJNA515544,"SAMN10762321,SAMN10762322,SAMN10762323,SAMN10762324,SAMN10762325,SAMN10762326,SAMN10762327,SAMN10762328,SAMN10762329,SAMN10762330,SAMN10762331,SAMN10762332",,,405008728,717043,0,No,0,0,0,No,,,2019-07-09T00:00:00Z,2019-07-09T00:00:00Z
620,GBYR01,TSA,GenBank,,PLN,Ginkgo biloba,PRJNA270069,SAMN00690868,,,79473956,67803,0,No,0,0,0,No,,,2015-12-21T00:00:00Z,2015-12-21T00:00:00Z
645,GCKC01,TSA,GenBank,,PLN,Gleditsia sinensis,PRJNA273556,SAMN02371188,isolate: Chinese Soap-pod Locust,"tissue_type: young roots\, tender shoots\, young leaves and thorns",383599789,229336,0,No,0,0,0,No,,,2016-06-10T00:00:00Z,2016-06-10T00:00:00Z
237,GGSB01,TSA,GenBank,,PLN,Glehnia littoralis,PRJNA248158,SAMN02793994,,"tissue_type: leaf\, stem\, root",139150528,105847,0,No,0,0,0,No,,,2018-07-20T00:00:00Z,2018-07-20T00:00:00Z
171,GGIW01,TSA,GenBank,,PLN,Glycine dolichocarpa,PRJNA418030,SAMN08013471,,tissue_type: leaf,52825223,79821,0,No,0,0,0,No,,,2018-03-16T00:00:00Z,2018-03-16T00:00:00Z
169,GGIV01,TSA,GenBank,,PLN,Glycine syndetika,PRJNA418030,SAMN08013467,,tissue_type: leaf,46243478,62533,0,No,0,0,0,No,,,2018-03-16T00:00:00Z,2018-03-16T00:00:00Z
170,GGIV02,TSA,GenBank,,PLN,Glycine syndetika,PRJNA418030,SAMN08013467,,tissue_type: leaf,46483660,61738,0,No,0,0,0,No,,,2018-04-16T00:00:00Z,2018-04-16T00:00:00Z
168,GGIU01,TSA,GenBank,,PLN,Glycine tomentella,PRJNA418030,SAMN08013464,,tissue_type: leaf,46243478,62533,0,No,0,0,0,No,,,2018-03-16T00:00:00Z,2018-03-16T00:00:00Z
217,GGNN01,TSA,GenBank,,PLN,Glycyrrhiza uralensis,PRJNA451355,SAMN08968808,,tissue_type: nodules,43731012,75031,0,No,0,0,0,No,,,2018-05-17T00:00:00Z,2018-05-17T00:00:00Z
346,HAMM01,TSA,ENA,,PLN,Gmelina arborea,PRJEB27436,SAMEA5177651,,isolation_source: soil,10355213,19868,0,No,0,0,0,No,,,2019-03-14T00:00:00Z,2019-03-14T00:00:00Z
617,GBYK01,TSA,GenBank,,PLN,Gossypium arboreum,PRJNA269608,SAMN02316113,strain: A2,,1186499,2096,0,No,0,0,0,No,,,2015-07-06T00:00:00Z,2015-01-13T00:00:00Z
438,GALV01,TSA,GenBank,,PLN,Gossypium hirsutum,PRJNA203021,SAMN02144180,cultivar: TM-1,,62725630,63356,0,No,0,0,0,No,,,2014-01-08T00:00:00Z,2014-01-08T00:00:00Z
959,GFIJ01,TSA,GenBank,,PLN,Gossypium hirsutum,PRJNA376809,SAMN06447855,"cultivar: 588B_588A_588R,isolate: Mixed-bud","dev_stage: meiosis,tissue_type: flower bud",62728476,89916,0,No,0,0,0,No,,,2017-03-07T00:00:00Z,2017-03-07T00:00:00Z
306,GHLK01,TSA,GenBank,,PLN,Grias cauliflora,PRJNA523039,SAMN10963038,isolate: FG4607*B,tissue_type: Leaf and flower,161233924,166318,0,No,0,0,0,No,,,2019-05-14T00:00:00Z,2019-05-14T00:00:00Z
300,GHLE01,TSA,GenBank,,PLN,Gustavia augusta,PRJNA523039,SAMN10963039,isolate: 2001-0280 D,tissue_type: Leaf and flower,120622972,164744,0,No,0,0,0,No,,,2019-05-14T00:00:00Z,2019-05-14T00:00:00Z
301,GHLF01,TSA,GenBank,,PLN,Gustavia superba,PRJNA523039,SAMN10963040,isolate: 83198 C,tissue_type: Leaf and flower,159290625,186619,0,No,0,0,0,No,,,2019-05-14T00:00:00Z,2019-05-14T00:00:00Z
302,GHLG01,TSA,GenBank,,PLN,Gustavia superba,PRJNA523039,SAMN10963041,isolate: Waimea Arboretum 674/36,tissue_type: leaf,194193302,194274,0,No,0,0,0,No,,,2019-05-14T00:00:00Z,2019-05-14T00:00:00Z
988,GFMQ01,TSA,GenBank,,PLN,Gynandropsis gynandra,PRJNA381122,"SAMN06480617,SAMN06480618",,,29972042,35934,0,No,0,0,0,No,,,2017-07-21T00:00:00Z,2017-07-21T00:00:00Z
256,GGYE01,TSA,GenBank,,PLN,Gynura procumbens,PRJNA493987,SAMN10147328,isolate: Leaves,"dev_stage: matured leaves,tissue_type: leaves",14346352,15874,0,No,0,0,0,No,,,2018-10-11T00:00:00Z,2018-10-11T00:00:00Z
700,GDGD01,TSA,GenBank,,PLN,Gyrostemon ramulosus,PRJNA283303,SAMN03761939,cultivar: PE003,"dev_stage: Multiple,tissue_type: Mixture of Tissues",56427,165,0,No,0,0,0,No,,,2015-07-09T00:00:00Z,2015-07-09T00:00:00Z
213,GGNJ01,TSA,GenBank,,PLN,Hamamelis mollis,PRJNA454742,SAMN09010486,,"dev_stage: seedling,isolation_source: Green House,tissue_type: leaves",347381992,642341,0,No,0,0,0,No,,,2019-04-04T00:00:00Z,2019-04-04T00:00:00Z
870,GEWS01,TSA,GenBank,,PLN,Helianthus niveus,PRJNA320343,SAMN04932649,cultivar: 1452,"dev_stage: flowering stage,tissue_type: leaf",116402570,86692,0,No,0,0,0,No,,,2016-09-27T00:00:00Z,2016-09-27T00:00:00Z
271,GHBN01,TSA,GenBank,,PLN,Helianthus tuberosus,PRJNA503650,SAMN10368773,cultivar: QY1,"dev_stage: Tuber storage period,tissue_type: mixed samples",44260427,60712,0,No,0,0,0,No,,,2018-11-13T00:00:00Z,2018-11-13T00:00:00Z
534,GBHP01,TSA,GenBank,,PLN,Hevea brasiliensis,PRJNA254411,"SAMN02903559,SAMN02903560",,,28026181,33781,0,No,0,0,0,No,,,2017-08-01T00:00:00Z,2017-08-01T00:00:00Z
694,GDFU01,TSA,GenBank,,PLN,Hevea brasiliensis,PRJNA281775,"SAMN00254193,SAMN03568829,SAMN03568830,SAMN03568831,SAMN03568832,SAMN03568833,SAMN03568834,SAMN03568835,SAMN03568836,SAMN03568837,SAMN03568838",,,80347241,112702,0,No,0,0,0,No,,,2017-03-29T00:00:00Z,2017-03-29T00:00:00Z
710,GDHB01,TSA,GenBank,,PLN,Hevea brasiliensis,PRJNA283929,"SAMN03704953,SAMN03704954",,,21971169,47423,0,Yes,0,0,0,No,,,2016-07-25T00:00:00Z,2016-07-25T00:00:00Z
816,GEIA01,TSA,GenBank,,PLN,Hevea brasiliensis,PRJNA315070,"SAMN04549280,SAMN04549281,SAMN04549282,SAMN04549284",,,109502058,147261,0,Yes,0,0,0,No,,,2017-04-24T00:00:00Z,2017-04-24T00:00:00Z
91,GFZB01,TSA,GenBank,,PLN,Hevea brasiliensis subsp. brasiliensis,PRJNA182078,"SAMN01818467,SAMN01818468,SAMN01818469",,,433324678,288716,0,No,0,0,0,No,,,2018-06-08T00:00:00Z,2018-06-08T00:00:00Z
794,GEED01,TSA,GenBank,,PLN,Hibiscus cannabinus,PRJNA295790,SAMN04088572,cultivar: kenaf,"dev_stage: seeding,tissue_type: tissues including leaf\, root\, stem shoot\, stem tip and stem bast",75946761,57483,0,No,0,0,0,No,,,2016-03-31T00:00:00Z,2016-01-11T00:00:00Z
795,GEEH01,TSA,GenBank,,PLN,Hieracium piloselloides subsp. praealtum,PRJNA284533,"SAMN03734829,SAMN03734830,SAMN03734831,SAMN03734832,SAMN03734833,SAMN03734834,SAMN03734835,SAMN03734836,SAMN03734837,SAMN03734838,SAMN03734839,SAMN03734840,SAMN03734841",,,62444199,145952,0,No,0,0,0,No,,,2018-01-02T00:00:00Z,2018-01-02T00:00:00Z
110,GGCO01,TSA,GenBank,,PLN,Hordeum vulgare,PRJNA376252,SAMN06368459,cultivar: Aramir,"dev_stage: First leaf fully exanded\, partial second leaf,tissue_type: leaf",146025793,118802,0,No,0,0,0,No,,,2018-01-03T00:00:00Z,2018-01-03T00:00:00Z
362,IAAY01,TSA,DDBJ,,PLN,Hordeum vulgare,PRJDB4919,SAMD00053719,cultivar: Foma,tissue_type: leaf,35583981,52970,0,No,0,0,0,No,,,2017-10-04T00:00:00Z,2017-10-04T00:00:00Z
